Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10,Real_Price,Log_Return
1891-05-01,4.95,0.22,0.3108,7.99,3.61,189.6,8.43,11.9,19.66,189.6,0.007783376597882336
1891-06-01,4.85,0.22,0.315,7.8,3.61,190.3,8.63,12.36,19.76,190.3,0.0036851844811824704
1891-07-01,4.77,0.22,0.3192,7.71,3.61,189.47,8.74,12.68,19.69,189.47,-0.004371073657833069
1891-08-01,4.93,0.22,0.3233,7.71,3.61,195.83,8.74,12.84,20.36,195.83,0.033016235284474386
1891-09-01,5.33,0.22,0.3275,7.61,3.61,214.36,8.85,13.17,22.28,214.36,0.0904099086979044
1891-01-01,5.33,0.22,0.3317,7.61,3.6,214.36,8.85,13.34,22.26,214.36,0.0
1891-11-01,5.25,0.22,0.3358,7.52,3.6,213.82,8.96,13.68,22.19,213.82,-0.0025223050412957553
1891-12-01,5.41,0.22,0.34,7.52,3.6,220.34,8.96,13.85,22.83,220.34,0.030037268326565062
1892-01-01,5.51,0.22,0.3425,7.33,3.6,230.24,9.26,14.31,23.82,230.24,0.04395043522713884
1892-02-01,5.52,0.22,0.345,7.33,3.61,230.65,9.33,14.42,23.81,230.65,0.0017791668647718765
1892-03-01,5.58,0.22,0.3475,7.14,3.62,239.38,9.65,14.91,24.66,239.38,0.037150837441394885
1892-04-01,5.57,0.23,0.35,7.04,3.64,242.18,9.86,15.22,24.88,242.18,0.011629003880995872
1892-05-01,5.57,0.23,0.3525,7.04,3.65,242.18,9.93,15.33,24.81,242.18,0.0
1892-06-01,5.54,0.23,0.355,7.04,3.66,240.88,10.0,15.44,24.6,240.88,-0.0053823671527418885
1892-07-01,5.54,0.23,0.3575,7.23,3.68,234.54,9.81,15.13,23.88,234.54,-0.02667273514055997
1892-08-01,5.62,0.23,0.36,7.33,3.69,234.83,9.75,15.04,23.85,234.83,0.001235699072805552
1892-09-01,5.48,0.24,0.3625,7.33,3.7,228.98,9.82,15.15,23.19,228.98,-0.02522718461005765
1892-01-01,5.59,0.24,0.365,7.33,3.71,233.58,9.89,15.25,23.6,233.58,0.019889967354753183
1892-11-01,5.57,0.24,0.3675,7.52,3.72,226.85,9.71,14.97,22.86,226.85,-0.02923562474044651
1892-12-01,5.51,0.24,0.37,7.61,3.74,221.6,9.65,14.88,22.28,221.6,-0.023415051236844175
1893-01-01,5.61,0.24,0.3608,7.9,3.75,217.47,9.33,13.99,21.82,217.47,-0.018813044892232587
1893-02-01,5.51,0.24,0.3517,7.99,3.75,211.05,9.26,13.47,21.15,211.05,-0.02996583775238831
1893-03-01,5.31,0.24,0.3425,7.8,3.74,208.35,9.52,13.44,20.86,208.35,-0.012875714360045393
1893-04-01,5.31,0.24,0.3333,7.71,3.74,210.92,9.66,13.24,21.1,210.92,0.01225955679380663
1893-05-01,4.84,0.24,0.3242,7.61,3.73,194.66,9.82,13.04,19.47,194.66,-0.08022446766392147
1893-06-01,4.61,0.24,0.315,7.42,3.73,190.16,10.11,12.99,19.03,190.16,-0.023388623946409073
1893-07-01,4.18,0.25,0.3058,7.23,3.73,176.96,10.41,12.95,17.73,176.96,-0.07194210471796843
1893-08-01,4.08,0.25,0.2967,6.95,3.72,179.83,10.87,13.08,18.03,179.83,0.016088241843135564
1893-09-01,4.37,0.25,0.2875,7.23,3.72,185.0,10.48,12.17,18.57,185.0,0.02834386490121913
1893-01-01,4.5,0.25,0.2783,7.33,3.71,188.03,10.38,11.63,18.9,188.03,0.0162456994890584
1893-11-01,4.57,0.25,0.2692,7.14,3.71,196.05,10.69,11.55,19.74,196.05,0.041768204170957564
1893-12-01,4.41,0.25,0.26,7.04,3.7,191.74,10.87,11.3,19.34,191.74,-0.022229441089490123
1894-01-01,4.32,0.25,0.2517,6.85,3.7,193.05,11.02,11.25,19.52,193.05,0.006808935061394753
1894-02-01,4.38,0.24,0.2433,6.76,3.68,198.49,11.03,11.03,20.11,198.49,0.027789498314240862
1894-03-01,4.51,0.24,0.235,6.57,3.66,210.3,11.19,10.96,21.34,210.3,0.05779636168416779
1894-04-01,4.57,0.24,0.2267,6.57,3.64,213.1,11.04,10.57,21.66,213.1,0.013226456395917182
1894-05-01,4.4,0.23,0.2183,6.57,3.62,205.17,10.88,10.18,20.9,205.17,-0.03792263532645717
1894-06-01,4.34,0.23,0.21,6.57,3.6,202.37,10.72,9.79,20.66,202.37,-0.013741198694546297
1894-07-01,4.25,0.23,0.2017,6.57,3.58,198.18,10.57,9.41,20.29,198.18,-0.020921996452814666
1894-08-01,4.41,0.22,0.1933,6.76,3.56,199.85,10.12,8.76,20.51,199.85,0.00839137652657915
1894-09-01,4.48,0.22,0.185,6.85,3.54,200.2,9.83,8.27,20.61,200.2,0.0017497817237875507
1894-01-01,4.34,0.22,0.1767,6.66,3.52,199.48,9.96,8.12,20.6,199.48,-0.0036028862031983813
1894-11-01,4.34,0.21,0.1683,6.66,3.5,199.48,9.8,7.74,20.67,199.48,0.0
1894-12-01,4.3,0.21,0.16,6.57,3.48,200.51,9.79,7.46,20.86,200.51,0.005150140136690718
1895-01-01,4.25,0.21,0.1675,6.57,3.46,198.18,9.71,7.81,20.69,198.18,-0.01168841218385925
1895-02-01,4.19,0.21,0.175,6.57,3.47,195.38,9.64,8.16,20.47,195.38,-0.014229328405956915
1895-03-01,4.19,0.2,0.1825,6.57,3.48,195.38,9.56,8.51,20.53,195.38,0.0
1895-04-01,4.37,0.2,0.19,6.85,3.5,195.28,9.08,8.49,20.58,195.28,-0.0005119541400918604
1895-05-01,4.61,0.2,0.1975,6.95,3.51,203.18,8.89,8.7,21.46,203.18,0.039657859578694395
1895-06-01,4.7,0.2,0.205,7.04,3.52,204.35,8.7,8.91,21.63,204.35,0.0057419243468873555
1895-07-01,4.72,0.2,0.2125,6.95,3.53,208.03,8.74,9.37,22.06,208.03,0.017848090060005165
1895-08-01,4.79,0.2,0.22,6.85,3.54,214.05,8.79,9.83,22.73,214.05,0.028527332520663817
1895-09-01,4.82,0.2,0.2275,6.85,3.55,215.39,8.71,10.17,22.89,215.39,0.00624070579830852
1895-01-01,4.75,0.19,0.235,6.85,3.56,212.26,8.64,10.5,22.57,212.26,-0.014638400055587265
1895-11-01,4.59,0.19,0.2425,6.85,3.58,205.11,8.57,10.84,21.81,205.11,-0.03426551773986407
1895-12-01,4.32,0.19,0.25,6.76,3.59,195.77,8.61,11.33,20.82,195.77,-0.04660591980536098
1896-01-01,4.27,0.19,0.2467,6.66,3.6,196.27,8.7,11.34,20.86,196.27,0.0025507615095364455
1896-02-01,4.45,0.19,0.2433,6.57,3.58,207.5,8.78,11.35,22.04,207.5,0.05564007737276526
1896-03-01,4.38,0.19,0.24,6.57,3.57,204.24,8.74,11.19,21.69,204.24,-0.015835566737524558
1896-04-01,4.42,0.19,0.2367,6.47,3.55,209.14,8.83,11.2,22.2,209.14,0.023708111237214276
1896-05-01,4.4,0.19,0.2333,6.37,3.53,211.3,8.92,11.2,22.43,211.3,0.01027504045156847
1896-06-01,4.32,0.18,0.23,6.28,3.52,210.6,9.02,11.21,22.37,210.6,-0.003318324922135922
1896-07-01,4.04,0.18,0.2267,6.28,3.5,196.95,8.98,11.05,20.93,196.95,-0.06701071028296031
1896-08-01,3.81,0.18,0.2233,6.28,3.48,185.74,8.94,10.89,19.76,185.74,-0.058602043069052534
1896-09-01,4.01,0.18,0.22,6.28,3.47,195.49,8.9,10.72,20.82,195.49,0.05116138087416589
1896-01-01,4.1,0.18,0.2167,6.47,3.45,193.99,8.6,10.25,20.69,193.99,-0.007702615879013514
1896-11-01,4.38,0.18,0.2133,6.66,3.43,201.32,8.31,9.8,21.51,201.32,0.03708907056514458
1896-12-01,4.22,0.18,0.21,6.66,3.42,193.97,8.27,9.65,20.77,193.97,-0.03719217397795882
1897-01-01,4.22,0.18,0.2183,6.47,3.4,199.67,8.52,10.33,21.43,199.67,0.02896249586860579
1897-02-01,4.18,0.18,0.2267,6.47,3.4,197.78,8.52,10.73,21.26,197.78,-0.00951070195696142
1897-03-01,4.19,0.18,0.235,6.47,3.39,198.25,8.52,11.12,21.33,198.25,0.002373558673112636
1897-04-01,4.06,0.18,0.2433,6.37,3.39,194.97,8.64,11.68,21.0,194.97,-0.016683159940590112
1897-05-01,4.08,0.18,0.2517,6.28,3.38,198.9,8.77,12.27,21.44,198.9,0.01995648528555938
1897-06-01,4.27,0.18,0.26,6.28,3.38,208.16,8.77,12.67,22.43,208.16,0.045504828904268685
1897-07-01,4.46,0.18,0.2683,6.28,3.38,217.42,8.77,13.08,23.42,217.42,0.04352395201165905
1897-08-01,4.75,0.18,0.2767,6.57,3.37,221.49,8.39,12.9,23.84,221.49,0.0185464749633296
1897-09-01,4.98,0.18,0.285,6.76,3.37,225.68,8.16,12.92,24.27,225.68,0.01874062495455695
1897-01-01,4.82,0.18,0.2933,6.66,3.36,221.55,8.27,13.48,23.81,221.55,-0.01846976904824234
1897-11-01,4.65,0.18,0.3017,6.66,3.36,213.73,8.27,13.87,22.94,213.73,-0.035934761457779386
1897-12-01,4.75,0.18,0.31,6.66,3.35,218.33,8.27,14.25,23.4,218.33,0.021294143487306016
1898-01-01,4.88,0.18,0.3133,6.66,3.35,224.3,8.35,14.4,23.99,224.3,0.02697676185113747
1898-02-01,4.87,0.18,0.3167,6.76,3.33,220.69,8.31,14.35,23.55,220.69,-0.016225439666094247
1898-03-01,4.65,0.18,0.32,6.76,3.31,210.72,8.38,14.5,22.44,210.72,-0.046228763865097534
1898-04-01,4.57,0.19,0.3233,6.76,3.29,207.1,8.46,14.65,22.0,207.1,-0.017328469593432507
1898-05-01,4.87,0.19,0.3267,7.23,3.27,206.17,7.97,13.83,21.84,206.17,-0.004500697219061763
1898-06-01,5.06,0.19,0.33,6.76,3.25,229.3,8.61,14.95,24.23,229.3,0.10633011868138219
1898-07-01,5.08,0.19,0.3333,6.66,3.22,233.5,8.81,15.32,24.6,233.5,0.018150887245093235
1898-08-01,5.27,0.19,0.3367,6.66,3.2,242.23,8.88,15.48,25.42,242.23,0.03670561091418844
1898-09-01,5.26,0.2,0.34,6.66,3.18,241.77,8.96,15.63,25.26,241.77,-0.0019008270186107086
1898-01-01,5.15,0.2,0.3433,6.66,3.16,236.71,9.04,15.78,24.63,236.71,-0.021151097806230177
1898-11-01,5.32,0.2,0.3467,6.66,3.14,244.53,9.11,15.94,25.32,244.53,0.03250223757617626
1898-12-01,5.65,0.2,0.35,6.76,3.12,256.04,9.06,15.86,26.37,256.04,0.04599568149932697
1899-01-01,6.08,0.2,0.3608,6.76,3.1,275.52,9.1,16.35,28.22,275.52,0.07332653896556308
1899-02-01,6.31,0.2,0.3717,6.95,3.1,278.11,8.89,16.38,28.33,278.11,0.00935649764245501
1899-03-01,6.4,0.2,0.3825,6.95,3.11,282.08,8.93,16.86,28.57,282.08,0.01417399976773909
1899-04-01,6.48,0.2,0.3933,7.04,3.11,281.75,8.84,17.1,28.37,281.75,-0.0011705657296743111
1899-05-01,6.21,0.2,0.4042,7.04,3.12,270.01,8.88,17.57,27.03,270.01,-0.042561157570328086
1899-06-01,6.07,0.2,0.415,7.14,3.12,260.4,8.79,17.8,25.92,260.4,-0.036240085015143586
1899-07-01,6.28,0.21,0.4258,7.23,3.12,265.86,8.71,18.03,26.31,265.86,0.02075094410503919
1899-08-01,6.44,0.21,0.4367,7.33,3.13,269.1,8.64,18.25,26.47,269.1,0.012113203293406968
1899-09-01,6.37,0.21,0.4475,7.61,3.13,256.19,8.35,18.0,25.04,256.19,-0.04916370103823999
1899-01-01,6.34,0.21,0.4583,7.71,3.14,251.84,8.27,18.2,24.48,251.84,-0.017125391465581688
1899-11-01,6.46,0.21,0.4692,7.8,3.14,253.47,8.21,18.41,24.49,253.47,0.006451507603824747
1899-12-01,6.02,0.21,0.48,7.9,3.15,233.36,8.14,18.61,22.42,233.36,-0.08266314727339712
1900-01-01,6.1,0.22,0.48,7.9,3.15,236.46,8.43,18.61,22.59,236.46,0.013196734875501381
1900-02-01,6.21,0.22,0.48,7.99,3.15,237.86,8.62,18.39,22.6,237.86,0.005903204864131906
1900-03-01,6.26,0.23,0.48,7.99,3.14,239.78,8.91,18.39,22.66,239.78,0.008039570980408218
1900-04-01,6.34,0.24,0.48,7.99,3.14,242.84,9.19,18.39,22.83,242.84,0.012680953982725682
1900-05-01,6.04,0.25,0.48,7.8,3.13,236.99,9.71,18.83,22.17,236.99,-0.024384844110124853
1900-06-01,5.86,0.26,0.48,7.71,3.13,232.77,10.13,19.07,21.67,232.77,-0.01796710457814079
1900-07-01,5.86,0.26,0.48,7.8,3.12,229.93,10.3,18.83,21.29,229.93,-0.012275926800057967
1900-08-01,5.94,0.27,0.48,7.71,3.12,235.95,10.72,19.07,21.75,235.95,0.025845003398486745
1900-09-01,5.8,0.28,0.48,7.8,3.12,227.58,10.89,18.83,20.87,227.58,-0.03611809324353382
1900-01-01,6.01,0.28,0.48,7.71,3.11,238.73,11.32,19.07,21.78,238.73,0.04783138128959737
1900-11-01,6.48,0.29,0.48,7.71,3.11,257.4,11.62,19.07,23.37,257.4,0.07529808894356627
1900-12-01,6.87,0.3,0.48,7.61,3.1,276.3,12.07,19.3,24.95,276.3,0.07085593676734468
1901-01-01,7.07,0.3,0.4817,7.71,3.1,280.83,11.98,19.13,25.22,280.83,0.016262272122391983
1901-02-01,7.25,0.3,0.4833,7.61,3.11,291.58,12.2,19.44,26.05,291.58,0.037564906624912894
1901-03-01,7.51,0.3,0.485,7.61,3.11,302.04,12.27,19.51,26.84,302.04,0.035245048258548996
1901-04-01,8.14,0.31,0.4867,7.52,3.12,331.52,12.49,19.82,29.29,331.52,0.09312868069583866
1901-05-01,7.73,0.31,0.4883,7.52,3.13,314.82,12.56,19.89,27.66,314.82,-0.05168709270438808
1901-06-01,8.5,0.31,0.49,7.52,3.13,346.18,12.63,19.96,30.24,346.18,0.09495782407157742
1901-07-01,7.93,0.31,0.4917,7.61,3.14,318.93,12.54,19.78,27.71,318.93,-0.08198722802962922
1901-08-01,8.04,0.31,0.4933,7.71,3.15,319.36,12.44,19.59,27.61,319.36,0.0013473501544756477
1901-09-01,8.0,0.32,0.495,7.8,3.15,313.9,12.36,19.42,27.01,313.9,-0.017244529275191406
1901-01-01,7.91,0.32,0.4967,7.8,3.16,310.37,12.43,19.49,26.59,310.37,-0.011309329694242544
1901-11-01,8.08,0.32,0.4983,7.9,3.17,313.22,12.34,19.32,26.71,313.22,0.009140684884622668
1901-12-01,7.95,0.32,0.5,7.99,3.17,304.51,12.26,19.15,25.87,304.51,-0.028201891705084997
1902-01-01,8.12,0.32,0.5108,7.9,3.18,314.77,12.44,19.8,26.64,314.77,0.03313828606655776
1902-02-01,8.19,0.32,0.5217,7.9,3.19,317.48,12.47,20.22,26.76,317.48,0.008572610822914314
1902-03-01,8.2,0.32,0.5325,7.9,3.2,317.87,12.5,20.64,26.67,317.87,0.001227669942498243
1902-04-01,8.48,0.32,0.5433,7.99,3.21,324.81,12.38,20.81,27.14,324.81,0.021597901825743584
1902-05-01,8.46,0.32,0.5542,8.09,3.22,320.23,12.27,20.98,26.64,320.23,-0.014200908374223163
1902-06-01,8.41,0.32,0.565,8.18,3.23,314.64,12.16,21.14,26.06,314.64,-0.017610359493139476
1902-07-01,8.6,0.33,0.5758,8.18,3.24,321.75,12.19,21.54,26.53,321.75,0.022345718352681974
1902-08-01,8.83,0.33,0.5867,8.09,3.25,334.24,12.37,22.21,27.42,334.24,0.0380844513320197
1902-09-01,8.85,0.33,0.5975,8.18,3.26,331.1,12.25,22.35,27.02,331.1,-0.009438853255054992
1902-01-01,8.57,0.33,0.6083,8.75,3.27,299.71,11.48,21.27,24.33,299.71,-0.09960510408720574
1902-11-01,8.24,0.33,0.6192,8.47,3.28,297.89,11.9,22.38,24.08,297.89,-0.006091049621700576
1902-12-01,8.05,0.33,0.63,8.56,3.29,287.78,11.8,22.52,23.15,287.78,-0.034527991509022776
1903-01-01,8.46,0.33,0.6217,8.66,3.3,299.12,11.73,21.98,23.93,299.12,0.03864853133358697
1903-02-01,8.41,0.33,0.6133,8.66,3.31,297.35,11.78,21.68,23.67,297.35,-0.005934934516255566
1903-03-01,8.08,0.34,0.605,8.37,3.32,295.42,12.25,22.12,23.4,295.42,-0.006511823540148957
1903-04-01,7.75,0.34,0.5967,8.37,3.32,283.36,12.31,21.82,22.33,283.36,-0.04167989857793034
1903-05-01,7.6,0.34,0.5883,8.18,3.33,284.33,12.66,22.01,22.29,284.33,0.003417361390901491
1903-06-01,7.18,0.34,0.58,8.18,3.34,268.62,12.72,21.7,20.96,268.62,-0.05683779394449587
1903-07-01,6.85,0.34,0.5717,8.18,3.35,256.27,12.78,21.39,19.91,256.27,-0.047066165293471095
1903-08-01,6.63,0.34,0.5633,8.18,3.36,248.04,12.84,21.07,19.19,248.04,-0.03264155270578086
1903-09-01,6.47,0.34,0.555,8.28,3.37,239.28,12.76,20.53,18.45,239.28,-0.035955609159984595
1903-01-01,6.26,0.35,0.5467,8.18,3.37,234.2,12.97,20.45,18.0,234.2,-0.02145896315807564
1903-11-01,6.28,0.35,0.5383,8.09,3.38,237.71,13.18,20.38,18.2,237.71,0.014875992153548201
1903-12-01,6.57,0.35,0.53,8.09,3.39,248.69,13.25,20.06,18.97,248.69,0.04515569759653307
1904-01-01,6.68,0.35,0.5267,8.28,3.4,247.04,12.82,19.48,18.78,247.04,-0.006656874077286954
1904-02-01,6.5,0.34,0.5233,8.47,3.41,234.98,12.41,18.92,17.8,234.98,-0.050049862696984825
1904-03-01,6.48,0.34,0.52,8.37,3.41,236.92,12.43,19.01,17.9,236.92,0.008222127269337805
1904-04-01,6.64,0.34,0.5167,8.28,3.42,245.56,12.45,19.11,18.49,245.56,0.035818785150531315
1904-05-01,6.5,0.33,0.5133,8.09,3.43,246.04,12.62,19.43,18.46,246.04,0.0019528077808718175
1904-06-01,6.51,0.33,0.51,8.09,3.43,246.42,12.49,19.3,18.42,246.42,0.0015432728563546513
1904-07-01,6.78,0.33,0.5067,8.09,3.44,256.64,12.37,19.18,19.11,256.64,0.04063692748162749
1904-08-01,7.01,0.32,0.5033,8.18,3.45,262.26,12.1,18.83,19.45,262.26,0.02166205342512843
1904-09-01,7.32,0.32,0.5,8.28,3.45,270.71,11.83,18.49,19.99,270.71,0.03171175909805688
1904-01-01,7.75,0.32,0.4967,8.28,3.46,286.61,11.71,18.37,21.07,286.61,0.057074269419341066
1904-11-01,8.17,0.31,0.4933,8.47,3.47,295.36,11.33,17.83,21.61,295.36,0.030072544693811196
1904-12-01,8.25,0.31,0.49,8.47,3.47,298.25,11.21,17.71,21.72,298.25,0.009737109663538218
1905-01-01,8.43,0.31,0.505,8.47,3.48,304.76,11.27,18.26,22.09,304.76,0.021592520626783396
1905-02-01,8.8,0.31,0.52,8.47,3.48,318.13,11.33,18.8,22.94,318.13,0.04293552266880402
1905-03-01,9.05,0.32,0.535,8.37,3.47,330.89,11.52,19.56,23.74,330.89,0.03932588958684535
1905-04-01,8.94,0.32,0.55,8.37,3.47,326.86,11.58,20.11,23.33,326.86,-0.012254049195546334
1905-05-01,8.5,0.32,0.565,8.28,3.46,314.35,11.77,20.89,22.31,314.35,-0.03902492983584173
1905-06-01,8.6,0.32,0.58,8.28,3.46,318.05,11.83,21.45,22.45,318.05,0.011701588295743
1905-07-01,8.87,0.32,0.595,8.28,3.46,328.03,11.9,22.0,23.01,328.03,0.030896464491441386
1905-08-01,9.2,0.32,0.61,8.37,3.45,336.37,11.82,22.3,23.45,336.37,0.025106676957649045
1905-09-01,9.23,0.32,0.625,8.28,3.45,341.35,12.02,23.11,23.65,341.35,0.014696599290385748
1905-01-01,9.36,0.33,0.64,8.28,3.44,346.15,12.08,23.67,23.83,346.15,0.013963863259744885
1905-11-01,9.31,0.33,0.655,8.37,3.44,340.39,12.0,23.95,23.28,340.39,-0.016780188059624068
1905-12-01,9.54,0.33,0.67,8.47,3.43,344.88,11.93,24.22,23.43,344.88,0.013104511374468936
1906-01-01,9.87,0.34,0.6775,8.47,3.43,356.81,12.14,24.49,24.08,356.81,0.03400689678005828
1906-02-01,9.8,0.34,0.685,8.47,3.45,354.28,12.35,24.76,23.75,354.28,-0.007115866277555368
1906-03-01,9.56,0.35,0.6925,8.47,3.47,345.61,12.56,25.03,23.02,345.61,-0.024776589244910746
1906-04-01,9.43,0.35,0.7,8.47,3.49,340.91,12.77,25.31,22.56,340.91,-0.013692458867274182
1906-05-01,9.18,0.36,0.7075,8.56,3.51,328.18,12.84,25.29,21.57,328.18,-0.038056274482192856
1906-06-01,9.3,0.36,0.715,8.56,3.53,332.47,13.05,25.56,21.72,332.47,0.012987392114423832
